CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ES0022000004433403RW1P;07/12/2023;14;1,403;R
ES0022000004433403RW1P;07/12/2023;15;1,577;R
ES0022000004433403RW1P;07/12/2023;16;1,182;R
ES0022000004433403RW1P;07/12/2023;17;0,693;R
ES0022000004433403RW1P;07/12/2023;18;0,118;R
ES0022000004433403RW1P;07/12/2023;19;0,122;R
ES0022000004433403RW1P;07/12/2023;20;0,068;R
ES0022000004433403RW1P;07/12/2023;21;0,115;R
ES0022000004433403RW1P;07/12/2023;22;0,107;R
ES0022000004433403RW1P;07/12/2023;23;0,179;R
ES0022000004433403RW1P;07/12/2023;24;0,199;R
ES0022000004433403RW1P;08/12/2023;1;0,114;R
ES0022000004433403RW1P;08/12/2023;2;0,255;R
ES0022000004433403RW1P;08/12/2023;3;0,141;R
ES0022000004433403RW1P;08/12/2023;4;0,159;R
ES0022000004433403RW1P;08/12/2023;5;0,101;R
ES0022000004433403RW1P;08/12/2023;6;0,152;R
ES0022000004433403RW1P;08/12/2023;7;0,134;R
ES0022000004433403RW1P;08/12/2023;8;0,121;R
ES0022000004433403RW1P;08/12/2023;9;0,162;R
ES0022000004433403RW1P;08/12/2023;10;0,141;R
ES0022000004433403RW1P;08/12/2023;11;0,225;R
ES0022000004433403RW1P;08/12/2023;12;0,619;R
ES0022000004433403RW1P;08/12/2023;13;0,202;R
ES0022000004433403RW1P;08/12/2023;14;0,075;R
ES0022000004433403RW1P;08/12/2023;15;0,113;R
ES0022000004433403RW1P;08/12/2023;16;0,064;R
ES0022000004433403RW1P;08/12/2023;17;0,160;R
ES0022000004433403RW1P;08/12/2023;18;0,155;R
ES0022000004433403RW1P;08/12/2023;19;0,085;R
ES0022000004433403RW1P;08/12/2023;20;0,117;R
ES0022000004433403RW1P;08/12/2023;21;0,457;R
ES0022000004433403RW1P;08/12/2023;22;0,234;R
ES0022000004433403RW1P;08/12/2023;23;0,641;R
ES0022000004433403RW1P;08/12/2023;24;0,685;R
ES0022000004433403RW1P;09/12/2023;1;0,616;R
ES0022000004433403RW1P;09/12/2023;2;0,092;R
ES0022000004433403RW1P;09/12/2023;3;0,105;R
ES0022000004433403RW1P;09/12/2023;4;0,056;R
ES0022000004433403RW1P;09/12/2023;5;0,102;R
ES0022000004433403RW1P;09/12/2023;6;0,104;R
ES0022000004433403RW1P;09/12/2023;7;0,052;R
ES0022000004433403RW1P;09/12/2023;8;0,107;R
ES0022000004433403RW1P;09/12/2023;9;0,203;R
ES0022000004433403RW1P;09/12/2023;10;0,346;R
ES0022000004433403RW1P;09/12/2023;11;0,344;R
ES0022000004433403RW1P;09/12/2023;12;0,402;R
ES0022000004433403RW1P;09/12/2023;13;0,251;R
ES0022000004433403RW1P;09/12/2023;14;1,754;R
ES0022000004433403RW1P;09/12/2023;15;0,584;R
ES0022000004433403RW1P;09/12/2023;16;0,335;R
ES0022000004433403RW1P;09/12/2023;17;0,370;R
ES0022000004433403RW1P;09/12/2023;18;0,443;R
ES0022000004433403RW1P;09/12/2023;19;0,414;R
ES0022000004433403RW1P;09/12/2023;20;0,457;R
ES0022000004433403RW1P;09/12/2023;21;0,998;R
ES0022000004433403RW1P;09/12/2023;22;0,599;R
ES0022000004433403RW1P;09/12/2023;23;1,104;R
ES0022000004433403RW1P;09/12/2023;24;0,796;R
ES0022000004433403RW1P;10/12/2023;1;0,226;R
ES0022000004433403RW1P;10/12/2023;2;0,151;R
ES0022000004433403RW1P;10/12/2023;3;0,116;R
ES0022000004433403RW1P;10/12/2023;4;0,107;R
ES0022000004433403RW1P;10/12/2023;5;0,105;R
ES0022000004433403RW1P;10/12/2023;6;0,095;R
ES0022000004433403RW1P;10/12/2023;7;0,074;R
ES0022000004433403RW1P;10/12/2023;8;0,096;R
ES0022000004433403RW1P;10/12/2023;9;0,119;R
ES0022000004433403RW1P;10/12/2023;10;0,119;R
ES0022000004433403RW1P;10/12/2023;11;0,431;R
ES0022000004433403RW1P;10/12/2023;12;0,183;R
ES0022000004433403RW1P;10/12/2023;13;0,118;R
ES0022000004433403RW1P;10/12/2023;14;0,116;R
ES0022000004433403RW1P;10/12/2023;15;0,196;R
ES0022000004433403RW1P;10/12/2023;16;0,096;R
ES0022000004433403RW1P;10/12/2023;17;0,127;R
ES0022000004433403RW1P;10/12/2023;18;0,335;R
ES0022000004433403RW1P;10/12/2023;19;0,674;R
ES0022000004433403RW1P;10/12/2023;20;0,311;R
ES0022000004433403RW1P;10/12/2023;21;0,635;R
ES0022000004433403RW1P;10/12/2023;22;1,045;R
ES0022000004433403RW1P;10/12/2023;23;0,937;R
ES0022000004433403RW1P;10/12/2023;24;0,278;R
ES0022000004433403RW1P;11/12/2023;1;0,158;R
ES0022000004433403RW1P;11/12/2023;2;0,098;R
ES0022000004433403RW1P;11/12/2023;3;0,175;R
ES0022000004433403RW1P;11/12/2023;4;0,137;R
ES0022000004433403RW1P;11/12/2023;5;0,088;R
ES0022000004433403RW1P;11/12/2023;6;0,091;R
ES0022000004433403RW1P;11/12/2023;7;0,146;R
ES0022000004433403RW1P;11/12/2023;8;0,138;R
ES0022000004433403RW1P;11/12/2023;9;0,225;R
ES0022000004433403RW1P;11/12/2023;10;0,193;R
ES0022000004433403RW1P;11/12/2023;11;0,170;R
ES0022000004433403RW1P;11/12/2023;12;0,239;R
ES0022000004433403RW1P;11/12/2023;13;0,205;R
ES0022000004433403RW1P;11/12/2023;14;0,191;R
ES0022000004433403RW1P;11/12/2023;15;0,257;R
ES0022000004433403RW1P;11/12/2023;16;0,235;R
ES0022000004433403RW1P;11/12/2023;17;0,291;R
ES0022000004433403RW1P;11/12/2023;18;0,211;R
ES0022000004433403RW1P;11/12/2023;19;0,136;R
ES0022000004433403RW1P;11/12/2023;20;0,248;R
ES0022000004433403RW1P;11/12/2023;21;0,756;R
ES0022000004433403RW1P;11/12/2023;22;1,915;R
ES0022000004433403RW1P;11/12/2023;23;0,838;R
ES0022000004433403RW1P;11/12/2023;24;0,250;R
ES0022000004433403RW1P;12/12/2023;1;0,143;R
ES0022000004433403RW1P;12/12/2023;2;0,081;R
ES0022000004433403RW1P;12/12/2023;3;0,110;R
ES0022000004433403RW1P;12/12/2023;4;0,173;R
ES0022000004433403RW1P;12/12/2023;5;0,127;R
ES0022000004433403RW1P;12/12/2023;6;0,104;R
ES0022000004433403RW1P;12/12/2023;7;0,173;R
ES0022000004433403RW1P;12/12/2023;8;0,277;R
ES0022000004433403RW1P;12/12/2023;9;0,118;R
ES0022000004433403RW1P;12/12/2023;10;0,124;R
ES0022000004433403RW1P;12/12/2023;11;0,054;R
ES0022000004433403RW1P;12/12/2023;12;0,106;R
ES0022000004433403RW1P;12/12/2023;13;0,097;R
ES0022000004433403RW1P;12/12/2023;14;0,156;R
ES0022000004433403RW1P;12/12/2023;15;0,154;R
ES0022000004433403RW1P;12/12/2023;16;0,189;R
ES0022000004433403RW1P;12/12/2023;17;0,323;R
ES0022000004433403RW1P;12/12/2023;18;0,320;R
ES0022000004433403RW1P;12/12/2023;19;0,329;R
ES0022000004433403RW1P;12/12/2023;20;0,394;R
ES0022000004433403RW1P;12/12/2023;21;0,438;R
ES0022000004433403RW1P;12/12/2023;22;1,536;R
ES0022000004433403RW1P;12/12/2023;23;0,832;R
ES0022000004433403RW1P;12/12/2023;24;0,207;R
ES0022000004433403RW1P;13/12/2023;1;0,156;R
ES0022000004433403RW1P;13/12/2023;2;0,083;R
ES0022000004433403RW1P;13/12/2023;3;0,088;R
ES0022000004433403RW1P;13/12/2023;4;0,074;R
ES0022000004433403RW1P;13/12/2023;5;0,096;R
ES0022000004433403RW1P;13/12/2023;6;0,096;R
ES0022000004433403RW1P;13/12/2023;7;0,223;R
ES0022000004433403RW1P;13/12/2023;8;0,127;R
ES0022000004433403RW1P;13/12/2023;9;0,226;R
ES0022000004433403RW1P;13/12/2023;10;0,179;R
ES0022000004433403RW1P;13/12/2023;11;0,306;R
ES0022000004433403RW1P;13/12/2023;12;0,234;R
ES0022000004433403RW1P;13/12/2023;13;0,195;R
ES0022000004433403RW1P;13/12/2023;14;0,191;R
ES0022000004433403RW1P;13/12/2023;15;0,641;R
ES0022000004433403RW1P;13/12/2023;16;0,208;R
ES0022000004433403RW1P;13/12/2023;17;0,296;R
ES0022000004433403RW1P;13/12/2023;18;0,282;R
ES0022000004433403RW1P;13/12/2023;19;0,409;R
ES0022000004433403RW1P;13/12/2023;20;0,146;R
ES0022000004433403RW1P;13/12/2023;21;0,232;R
ES0022000004433403RW1P;13/12/2023;22;0,993;R
ES0022000004433403RW1P;13/12/2023;23;0,634;R
ES0022000004433403RW1P;13/12/2023;24;0,840;R
ES0022000004433403RW1P;14/12/2023;1;0,848;R
ES0022000004433403RW1P;14/12/2023;2;0,254;R
ES0022000004433403RW1P;14/12/2023;3;0,054;R
ES0022000004433403RW1P;14/12/2023;4;0,104;R
ES0022000004433403RW1P;14/12/2023;5;0,102;R
ES0022000004433403RW1P;14/12/2023;6;0,090;R
ES0022000004433403RW1P;14/12/2023;7;0,125;R
ES0022000004433403RW1P;14/12/2023;8;0,154;R
ES0022000004433403RW1P;14/12/2023;9;0,174;R
ES0022000004433403RW1P;14/12/2023;10;0,427;R
ES0022000004433403RW1P;14/12/2023;11;0,415;R
ES0022000004433403RW1P;14/12/2023;12;0,487;R
ES0022000004433403RW1P;14/12/2023;13;0,465;R
ES0022000004433403RW1P;14/12/2023;14;0,425;R
ES0022000004433403RW1P;14/12/2023;15;0,474;R
ES0022000004433403RW1P;14/12/2023;16;0,440;R
ES0022000004433403RW1P;14/12/2023;17;0,440;R
ES0022000004433403RW1P;14/12/2023;18;0,413;R
ES0022000004433403RW1P;14/12/2023;19;0,421;R
ES0022000004433403RW1P;14/12/2023;20;0,304;R
ES0022000004433403RW1P;14/12/2023;21;0,426;R
ES0022000004433403RW1P;14/12/2023;22;0,286;R
ES0022000004433403RW1P;14/12/2023;23;1,577;R
ES0022000004433403RW1P;14/12/2023;24;0,793;R
ES0022000004433403RW1P;15/12/2023;1;0,213;R
ES0022000004433403RW1P;15/12/2023;2;0,086;R
ES0022000004433403RW1P;15/12/2023;3;0,087;R
ES0022000004433403RW1P;15/12/2023;4;0,103;R
ES0022000004433403RW1P;15/12/2023;5;0,072;R
ES0022000004433403RW1P;15/12/2023;6;0,083;R
ES0022000004433403RW1P;15/12/2023;7;0,151;R
ES0022000004433403RW1P;15/12/2023;8;0,147;R
ES0022000004433403RW1P;15/12/2023;9;0,167;R
ES0022000004433403RW1P;15/12/2023;10;0,487;R
ES0022000004433403RW1P;15/12/2023;11;0,417;R
ES0022000004433403RW1P;15/12/2023;12;0,459;R
ES0022000004433403RW1P;15/12/2023;13;0,384;R
ES0022000004433403RW1P;15/12/2023;14;0,419;R
ES0022000004433403RW1P;15/12/2023;15;0,499;R
ES0022000004433403RW1P;15/12/2023;16;0,692;R
ES0022000004433403RW1P;15/12/2023;17;0,509;R
ES0022000004433403RW1P;15/12/2023;18;0,420;R
ES0022000004433403RW1P;15/12/2023;19;0,420;R
ES0022000004433403RW1P;15/12/2023;20;0,386;R
ES0022000004433403RW1P;15/12/2023;21;0,264;R
ES0022000004433403RW1P;15/12/2023;22;0,318;R
ES0022000004433403RW1P;15/12/2023;23;0,311;R
ES0022000004433403RW1P;15/12/2023;24;0,298;R
ES0022000004433403RW1P;16/12/2023;1;0,254;R
ES0022000004433403RW1P;16/12/2023;2;0,107;R
ES0022000004433403RW1P;16/12/2023;3;0,084;R
ES0022000004433403RW1P;16/12/2023;4;0,101;R
ES0022000004433403RW1P;16/12/2023;5;0,057;R
ES0022000004433403RW1P;16/12/2023;6;0,096;R
ES0022000004433403RW1P;16/12/2023;7;0,095;R
ES0022000004433403RW1P;16/12/2023;8;0,059;R
ES0022000004433403RW1P;16/12/2023;9;0,107;R
ES0022000004433403RW1P;16/12/2023;10;0,251;R
ES0022000004433403RW1P;16/12/2023;11;0,249;R
ES0022000004433403RW1P;16/12/2023;12;0,176;R
ES0022000004433403RW1P;16/12/2023;13;0,249;R
ES0022000004433403RW1P;16/12/2023;14;1,273;R
ES0022000004433403RW1P;16/12/2023;15;2,160;R
ES0022000004433403RW1P;16/12/2023;16;0,956;R
ES0022000004433403RW1P;16/12/2023;17;0,837;R
ES0022000004433403RW1P;16/12/2023;18;1,025;R
ES0022000004433403RW1P;16/12/2023;19;2,420;R
ES0022000004433403RW1P;16/12/2023;20;1,392;R
ES0022000004433403RW1P;16/12/2023;21;1,157;R
ES0022000004433403RW1P;16/12/2023;22;0,839;R
ES0022000004433403RW1P;16/12/2023;23;0,867;R
ES0022000004433403RW1P;16/12/2023;24;0,807;R
ES0022000004433403RW1P;17/12/2023;1;0,832;R
ES0022000004433403RW1P;17/12/2023;2;0,182;R
ES0022000004433403RW1P;17/12/2023;3;0,105;R
ES0022000004433403RW1P;17/12/2023;4;0,075;R
ES0022000004433403RW1P;17/12/2023;5;0,111;R
ES0022000004433403RW1P;17/12/2023;6;0,093;R
ES0022000004433403RW1P;17/12/2023;7;0,079;R
ES0022000004433403RW1P;17/12/2023;8;0,103;R
ES0022000004433403RW1P;17/12/2023;9;0,107;R
ES0022000004433403RW1P;17/12/2023;10;0,061;R
ES0022000004433403RW1P;17/12/2023;11;0,194;R
ES0022000004433403RW1P;17/12/2023;12;0,870;R
ES0022000004433403RW1P;17/12/2023;13;0,484;R
ES0022000004433403RW1P;17/12/2023;14;0,585;R
ES0022000004433403RW1P;17/12/2023;15;0,135;R
ES0022000004433403RW1P;17/12/2023;16;0,699;R
ES0022000004433403RW1P;17/12/2023;17;0,368;R
ES0022000004433403RW1P;17/12/2023;18;0,595;R
ES0022000004433403RW1P;17/12/2023;19;0,299;R
ES0022000004433403RW1P;17/12/2023;20;0,793;R
ES0022000004433403RW1P;17/12/2023;21;1,195;R
ES0022000004433403RW1P;17/12/2023;22;0,814;R
ES0022000004433403RW1P;17/12/2023;23;0,969;R
ES0022000004433403RW1P;17/12/2023;24;0,819;R
ES0022000004433403RW1P;18/12/2023;1;0,619;R
ES0022000004433403RW1P;18/12/2023;2;0,107;R
ES0022000004433403RW1P;18/12/2023;3;0,101;R
ES0022000004433403RW1P;18/12/2023;4;0,050;R
ES0022000004433403RW1P;18/12/2023;5;0,097;R
ES0022000004433403RW1P;18/12/2023;6;0,091;R
ES0022000004433403RW1P;18/12/2023;7;0,718;R
ES0022000004433403RW1P;18/12/2023;8;0,627;R
ES0022000004433403RW1P;18/12/2023;9;0,661;R
ES0022000004433403RW1P;18/12/2023;10;0,227;R
ES0022000004433403RW1P;18/12/2023;11;0,447;R
ES0022000004433403RW1P;18/12/2023;12;0,403;R
ES0022000004433403RW1P;18/12/2023;13;0,426;R
ES0022000004433403RW1P;18/12/2023;14;0,373;R
ES0022000004433403RW1P;18/12/2023;15;0,723;R
ES0022000004433403RW1P;18/12/2023;16;0,128;R
ES0022000004433403RW1P;18/12/2023;17;0,248;R
ES0022000004433403RW1P;18/12/2023;18;0,294;R
ES0022000004433403RW1P;18/12/2023;19;0,305;R
ES0022000004433403RW1P;18/12/2023;20;0,433;R
ES0022000004433403RW1P;18/12/2023;21;1,010;R
ES0022000004433403RW1P;18/12/2023;22;0,636;R
ES0022000004433403RW1P;18/12/2023;23;0,356;R
ES0022000004433403RW1P;18/12/2023;24;0,172;R
ES0022000004433403RW1P;19/12/2023;1;0,107;R
ES0022000004433403RW1P;19/12/2023;2;0,086;R
ES0022000004433403RW1P;19/12/2023;3;0,107;R
ES0022000004433403RW1P;19/12/2023;4;0,054;R
ES0022000004433403RW1P;19/12/2023;5;0,103;R
ES0022000004433403RW1P;19/12/2023;6;0,076;R
ES0022000004433403RW1P;19/12/2023;7;0,172;R
ES0022000004433403RW1P;19/12/2023;8;0,237;R
ES0022000004433403RW1P;19/12/2023;9;0,116;R
ES0022000004433403RW1P;19/12/2023;10;0,065;R
ES0022000004433403RW1P;19/12/2023;11;0,150;R
ES0022000004433403RW1P;19/12/2023;12;0,167;R
ES0022000004433403RW1P;19/12/2023;13;0,059;R
ES0022000004433403RW1P;19/12/2023;14;0,106;R
ES0022000004433403RW1P;19/12/2023;15;0,060;R
ES0022000004433403RW1P;19/12/2023;16;0,101;R
ES0022000004433403RW1P;19/12/2023;17;0,414;R
ES0022000004433403RW1P;19/12/2023;18;0,377;R
ES0022000004433403RW1P;19/12/2023;19;0,938;R
ES0022000004433403RW1P;19/12/2023;20;0,882;R
ES0022000004433403RW1P;19/12/2023;21;1,528;R
ES0022000004433403RW1P;19/12/2023;22;0,973;R
ES0022000004433403RW1P;19/12/2023;23;0,912;R
ES0022000004433403RW1P;19/12/2023;24;0,151;R
ES0022000004433403RW1P;20/12/2023;1;0,236;R
ES0022000004433403RW1P;20/12/2023;2;0,070;R
ES0022000004433403RW1P;20/12/2023;3;0,088;R
ES0022000004433403RW1P;20/12/2023;4;0,095;R
ES0022000004433403RW1P;20/12/2023;5;0,093;R
ES0022000004433403RW1P;20/12/2023;6;0,060;R
ES0022000004433403RW1P;20/12/2023;7;0,144;R
ES0022000004433403RW1P;20/12/2023;8;0,236;R
ES0022000004433403RW1P;20/12/2023;9;0,084;R
ES0022000004433403RW1P;20/12/2023;10;0,121;R
ES0022000004433403RW1P;20/12/2023;11;0,056;R
ES0022000004433403RW1P;20/12/2023;12;0,112;R
ES0022000004433403RW1P;20/12/2023;13;0,066;R
ES0022000004433403RW1P;20/12/2023;14;0,100;R
ES0022000004433403RW1P;20/12/2023;15;0,099;R
ES0022000004433403RW1P;20/12/2023;16;0,675;R
ES0022000004433403RW1P;20/12/2023;17;0,228;R
ES0022000004433403RW1P;20/12/2023;18;0,251;R
ES0022000004433403RW1P;20/12/2023;19;0,312;R
ES0022000004433403RW1P;20/12/2023;20;0,491;R
ES0022000004433403RW1P;20/12/2023;21;1,789;R
ES0022000004433403RW1P;20/12/2023;22;0,772;R
ES0022000004433403RW1P;20/12/2023;23;0,361;R
ES0022000004433403RW1P;20/12/2023;24;0,197;R
ES0022000004433403RW1P;21/12/2023;1;0,125;R
ES0022000004433403RW1P;21/12/2023;2;0,178;R
ES0022000004433403RW1P;21/12/2023;3;0,061;R
ES0022000004433403RW1P;21/12/2023;4;0,095;R
ES0022000004433403RW1P;21/12/2023;5;0,090;R
ES0022000004433403RW1P;21/12/2023;6;0,088;R
ES0022000004433403RW1P;21/12/2023;7;0,075;R
ES0022000004433403RW1P;21/12/2023;8;0,158;R
ES0022000004433403RW1P;21/12/2023;9;0,393;R
ES0022000004433403RW1P;21/12/2023;10;0,237;R
ES0022000004433403RW1P;21/12/2023;11;0,156;R
ES0022000004433403RW1P;21/12/2023;12;0,249;R
ES0022000004433403RW1P;21/12/2023;13;0,200;R
ES0022000004433403RW1P;21/12/2023;14;0,621;R
ES0022000004433403RW1P;21/12/2023;15;0,357;R
ES0022000004433403RW1P;21/12/2023;16;0,478;R
ES0022000004433403RW1P;21/12/2023;17;0,955;R
ES0022000004433403RW1P;21/12/2023;18;1,006;R
ES0022000004433403RW1P;21/12/2023;19;0,514;R
ES0022000004433403RW1P;21/12/2023;20;0,455;R
ES0022000004433403RW1P;21/12/2023;21;1,140;R
ES0022000004433403RW1P;21/12/2023;22;0,710;R
ES0022000004433403RW1P;21/12/2023;23;0,335;R
ES0022000004433403RW1P;21/12/2023;24;0,224;R
ES0022000004433403RW1P;22/12/2023;1;0,153;R
ES0022000004433403RW1P;22/12/2023;2;0,153;R
ES0022000004433403RW1P;22/12/2023;3;0,096;R
ES0022000004433403RW1P;22/12/2023;4;0,084;R
ES0022000004433403RW1P;22/12/2023;5;0,090;R
ES0022000004433403RW1P;22/12/2023;6;0,083;R
ES0022000004433403RW1P;22/12/2023;7;0,213;R
ES0022000004433403RW1P;22/12/2023;8;0,153;R
ES0022000004433403RW1P;22/12/2023;9;0,068;R
ES0022000004433403RW1P;22/12/2023;10;0,220;R
ES0022000004433403RW1P;22/12/2023;11;0,210;R
ES0022000004433403RW1P;22/12/2023;12;1,082;R
ES0022000004433403RW1P;22/12/2023;13;0,790;R
ES0022000004433403RW1P;22/12/2023;14;0,689;R
ES0022000004433403RW1P;22/12/2023;15;1,105;R
ES0022000004433403RW1P;22/12/2023;16;0,496;R
ES0022000004433403RW1P;22/12/2023;17;0,231;R
ES0022000004433403RW1P;22/12/2023;18;0,125;R
ES0022000004433403RW1P;22/12/2023;19;0,102;R
ES0022000004433403RW1P;22/12/2023;20;0,097;R
ES0022000004433403RW1P;22/12/2023;21;0,058;R
ES0022000004433403RW1P;22/12/2023;22;0,168;R
ES0022000004433403RW1P;22/12/2023;23;0,532;R
ES0022000004433403RW1P;22/12/2023;24;0,158;R
ES0022000004433403RW1P;23/12/2023;1;0,173;R
ES0022000004433403RW1P;23/12/2023;2;0,113;R
ES0022000004433403RW1P;23/12/2023;3;0,166;R
ES0022000004433403RW1P;23/12/2023;4;0,085;R
ES0022000004433403RW1P;23/12/2023;5;0,061;R
ES0022000004433403RW1P;23/12/2023;6;0,094;R
ES0022000004433403RW1P;23/12/2023;7;0,105;R
ES0022000004433403RW1P;23/12/2023;8;0,055;R
ES0022000004433403RW1P;23/12/2023;9;0,102;R
ES0022000004433403RW1P;23/12/2023;10;0,186;R
ES0022000004433403RW1P;23/12/2023;11;0,323;R
ES0022000004433403RW1P;23/12/2023;12;1,314;R
ES0022000004433403RW1P;23/12/2023;13;0,902;R
ES0022000004433403RW1P;23/12/2023;14;1,016;R
ES0022000004433403RW1P;23/12/2023;15;0,332;R
ES0022000004433403RW1P;23/12/2023;16;1,593;R
ES0022000004433403RW1P;23/12/2023;17;0,860;R
ES0022000004433403RW1P;23/12/2023;18;0,436;R
ES0022000004433403RW1P;23/12/2023;19;0,666;R
ES0022000004433403RW1P;23/12/2023;20;0,510;R
ES0022000004433403RW1P;23/12/2023;21;1,331;R
ES0022000004433403RW1P;23/12/2023;22;1,404;R
ES0022000004433403RW1P;23/12/2023;23;0,945;R
ES0022000004433403RW1P;23/12/2023;24;0,781;R
ES0022000004433403RW1P;24/12/2023;1;0,265;R
ES0022000004433403RW1P;24/12/2023;2;0,119;R
ES0022000004433403RW1P;24/12/2023;3;0,091;R
ES0022000004433403RW1P;24/12/2023;4;0,095;R
ES0022000004433403RW1P;24/12/2023;5;0,114;R
ES0022000004433403RW1P;24/12/2023;6;0,109;R
ES0022000004433403RW1P;24/12/2023;7;0,094;R
ES0022000004433403RW1P;24/12/2023;8;0,081;R
ES0022000004433403RW1P;24/12/2023;9;0,097;R
ES0022000004433403RW1P;24/12/2023;10;0,212;R
ES0022000004433403RW1P;24/12/2023;11;0,593;R
ES0022000004433403RW1P;24/12/2023;12;0,609;R
ES0022000004433403RW1P;24/12/2023;13;0,595;R
ES0022000004433403RW1P;24/12/2023;14;0,086;R
ES0022000004433403RW1P;24/12/2023;15;0,087;R
ES0022000004433403RW1P;24/12/2023;16;0,087;R
ES0022000004433403RW1P;24/12/2023;17;0,171;R
ES0022000004433403RW1P;24/12/2023;18;0,099;R
ES0022000004433403RW1P;24/12/2023;19;0,139;R
ES0022000004433403RW1P;24/12/2023;20;0,160;R
ES0022000004433403RW1P;24/12/2023;21;0,139;R
ES0022000004433403RW1P;24/12/2023;22;0,149;R
ES0022000004433403RW1P;24/12/2023;23;0,153;R
ES0022000004433403RW1P;24/12/2023;24;0,087;R
ES0022000004433403RW1P;25/12/2023;1;0,077;R
ES0022000004433403RW1P;25/12/2023;2;0,076;R
ES0022000004433403RW1P;25/12/2023;3;0,077;R
ES0022000004433403RW1P;25/12/2023;4;0,077;R
ES0022000004433403RW1P;25/12/2023;5;0,076;R
ES0022000004433403RW1P;25/12/2023;6;0,076;R
ES0022000004433403RW1P;25/12/2023;7;0,076;R
ES0022000004433403RW1P;25/12/2023;8;0,077;R
ES0022000004433403RW1P;25/12/2023;9;0,074;R
ES0022000004433403RW1P;25/12/2023;10;0,078;R
ES0022000004433403RW1P;25/12/2023;11;0,095;R
ES0022000004433403RW1P;25/12/2023;12;0,071;R
ES0022000004433403RW1P;25/12/2023;13;0,086;R
ES0022000004433403RW1P;25/12/2023;14;0,116;R
ES0022000004433403RW1P;25/12/2023;15;0,057;R
ES0022000004433403RW1P;25/12/2023;16;0,103;R
ES0022000004433403RW1P;25/12/2023;17;0,089;R
ES0022000004433403RW1P;25/12/2023;18;0,070;R
ES0022000004433403RW1P;25/12/2023;19;0,166;R
ES0022000004433403RW1P;25/12/2023;20;0,128;R
ES0022000004433403RW1P;25/12/2023;21;0,156;R
ES0022000004433403RW1P;25/12/2023;22;0,304;R
ES0022000004433403RW1P;25/12/2023;23;0,236;R
ES0022000004433403RW1P;25/12/2023;24;0,154;R
ES0022000004433403RW1P;26/12/2023;1;0,113;R
ES0022000004433403RW1P;26/12/2023;2;0,053;R
ES0022000004433403RW1P;26/12/2023;3;0,106;R
ES0022000004433403RW1P;26/12/2023;4;0,101;R
ES0022000004433403RW1P;26/12/2023;5;0,054;R
ES0022000004433403RW1P;26/12/2023;6;0,103;R
ES0022000004433403RW1P;26/12/2023;7;0,081;R
ES0022000004433403RW1P;26/12/2023;8;0,309;R
ES0022000004433403RW1P;26/12/2023;9;0,087;R
ES0022000004433403RW1P;26/12/2023;10;0,113;R
ES0022000004433403RW1P;26/12/2023;11;0,188;R
ES0022000004433403RW1P;26/12/2023;12;0,615;R
ES0022000004433403RW1P;26/12/2023;13;0,382;R
ES0022000004433403RW1P;26/12/2023;14;0,728;R
ES0022000004433403RW1P;26/12/2023;15;1,800;R
ES0022000004433403RW1P;26/12/2023;16;1,370;R
ES0022000004433403RW1P;26/12/2023;17;1,010;R
ES0022000004433403RW1P;26/12/2023;18;0,546;R
ES0022000004433403RW1P;26/12/2023;19;0,245;R
ES0022000004433403RW1P;26/12/2023;20;0,566;R
ES0022000004433403RW1P;26/12/2023;21;1,325;R
ES0022000004433403RW1P;26/12/2023;22;1,130;R
ES0022000004433403RW1P;26/12/2023;23;0,415;R
ES0022000004433403RW1P;26/12/2023;24;0,135;R
ES0022000004433403RW1P;27/12/2023;1;0,093;R
ES0022000004433403RW1P;27/12/2023;2;0,107;R
ES0022000004433403RW1P;27/12/2023;3;0,104;R
ES0022000004433403RW1P;27/12/2023;4;0,063;R
ES0022000004433403RW1P;27/12/2023;5;0,095;R
ES0022000004433403RW1P;27/12/2023;6;0,105;R
ES0022000004433403RW1P;27/12/2023;7;0,168;R
ES0022000004433403RW1P;27/12/2023;8;0,188;R
ES0022000004433403RW1P;27/12/2023;9;0,204;R
ES0022000004433403RW1P;27/12/2023;10;0,088;R
ES0022000004433403RW1P;27/12/2023;11;0,087;R
ES0022000004433403RW1P;27/12/2023;12;0,102;R
ES0022000004433403RW1P;27/12/2023;13;0,070;R
ES0022000004433403RW1P;27/12/2023;14;0,076;R
ES0022000004433403RW1P;27/12/2023;15;0,101;R
ES0022000004433403RW1P;27/12/2023;16;0,075;R
ES0022000004433403RW1P;27/12/2023;17;0,176;R
ES0022000004433403RW1P;27/12/2023;18;0,256;R
ES0022000004433403RW1P;27/12/2023;19;0,296;R
ES0022000004433403RW1P;27/12/2023;20;0,346;R
ES0022000004433403RW1P;27/12/2023;21;0,800;R
ES0022000004433403RW1P;27/12/2023;22;0,375;R
ES0022000004433403RW1P;27/12/2023;23;0,280;R
ES0022000004433403RW1P;27/12/2023;24;0,142;R
ES0022000004433403RW1P;28/12/2023;1;0,103;R
ES0022000004433403RW1P;28/12/2023;2;0,098;R
ES0022000004433403RW1P;28/12/2023;3;0,103;R
ES0022000004433403RW1P;28/12/2023;4;0,102;R
ES0022000004433403RW1P;28/12/2023;5;0,064;R
ES0022000004433403RW1P;28/12/2023;6;0,094;R
ES0022000004433403RW1P;28/12/2023;7;0,197;R
